symbol,S,K,r,sigma,T,isCall
AMZN_P_421_7917,479.42,421.27,0.0394,0.3082,1.1698,0
META_C_434_7918,437.70,434.76,0.0362,0.3296,0.5416,1
SPY_P_103_7919,105.27,103.27,0.0302,0.2355,0.4023,0
GOOGL_C_324_7920,319.30,324.01,0.0344,0.3899,0.1965,1
NVDA_C_410_7921,472.28,410.15,0.0462,0.3075,1.4230,1
AMD_P_280_7922,305.09,280.54,0.0466,0.2657,1.6282,0
NVDA_P_359_7923,422.53,359.99,0.0343,0.1771,0.2454,0
META_P_290_7924,257.89,290.52,0.0496,0.2635,1.3818,0
SPY_C_88_7925,99.52,88.58,0.0330,0.2679,1.5310,1
NVDA_C_363_7926,338.27,363.27,0.0353,0.1757,0.3081,1
QQQ_C_186_7927,202.29,186.66,0.0361,0.2529,1.8000,1
GOOGL_C_90_7928,83.99,90.71,0.0488,0.2835,1.8420,1
NVDA_C_275_7929,301.67,275.03,0.0413,0.3358,1.0549,1
AAPL_C_309_7930,306.14,309.64,0.0383,0.3601,1.1144,1
AMD_P_193_7931,191.65,193.24,0.0340,0.1881,0.1091,0
TSLA_C_450_7932,417.05,450.72,0.0314,0.2925,0.1843,1
AAPL_P_380_7933,383.84,380.95,0.0401,0.2044,0.6546,0
TSLA_C_425_7934,446.25,425.35,0.0377,0.3679,1.7980,1
GOOGL_C_487_7935,460.55,487.43,0.0367,0.3435,0.1575,1
MSFT_C_154_7936,156.88,154.62,0.0365,0.1750,1.6527,1
QQQ_C_376_7937,327.79,376.60,0.0344,0.3931,1.9568,1
AAPL_C_405_7938,392.04,405.90,0.0492,0.1621,1.3003,1
AMZN_P_67_7939,75.17,67.26,0.0460,0.2408,1.9249,0
QQQ_C_416_7940,467.34,416.01,0.0444,0.2344,1.0858,1
META_C_58_7941,57.46,58.59,0.0343,0.2056,1.5213,1
AAPL_P_267_7942,259.87,267.48,0.0399,0.1569,1.3123,0
TSLA_P_485_7943,499.44,485.25,0.0399,0.3867,0.3071,0
AAPL_P_359_7944,412.22,359.76,0.0387,0.1700,0.2120,0
NVDA_P_203_7945,213.56,203.51,0.0453,0.3476,1.1922,0
QQQ_C_191_7946,222.05,191.40,0.0336,0.2758,1.0782,1
GOOGL_P_199_7947,225.48,199.86,0.0337,0.3478,1.3981,0
QQQ_P_110_7948,100.65,110.83,0.0418,0.2358,0.5706,0
AMD_P_385_7949,361.68,385.23,0.0355,0.3597,0.6929,0
TSLA_P_465_7950,436.25,465.44,0.0337,0.3552,1.9232,0
AAPL_C_115_7951,131.73,115.29,0.0324,0.3768,0.3890,1
NVDA_P_254_7952,234.61,254.95,0.0427,0.3300,1.3058,0
AMD_C_377_7953,390.35,377.96,0.0306,0.3898,1.7083,1
TSLA_P_280_7954,261.54,280.39,0.0330,0.2537,1.9937,0
GOOGL_C_332_7955,377.71,332.78,0.0358,0.3154,0.8266,1
QQQ_P_273_7956,268.62,273.61,0.0320,0.1912,1.9724,0
NVDA_C_508_7957,462.99,508.98,0.0404,0.2421,1.5649,1
AMZN_C_103_7958,116.02,103.13,0.0438,0.3173,1.3097,1
SPY_P_346_7959,328.41,346.42,0.0327,0.2108,1.1719,0
SPY_P_446_7960,454.54,446.94,0.0340,0.3944,0.4063,0
AMD_P_218_7961,198.01,218.18,0.0483,0.1605,1.1809,0
NVDA_C_471_7962,488.73,471.76,0.0424,0.2967,1.0631,1
META_C_468_7963,480.21,468.08,0.0350,0.3287,0.9958,1
AAPL_C_290_7964,280.22,290.77,0.0344,0.1503,1.0508,1
META_C_376_7965,377.49,376.17,0.0422,0.2947,0.1699,1
GOOGL_C_535_7966,482.17,535.63,0.0445,0.2542,0.9519,1
MSFT_P_87_7967,79.37,87.60,0.0463,0.3552,0.4424,0
META_P_199_7968,215.94,199.06,0.0350,0.3360,1.5276,0
SPY_C_445_7969,473.65,445.60,0.0368,0.3399,0.4127,1
AAPL_C_304_7970,345.49,304.71,0.0326,0.3921,1.2365,1
GOOGL_C_274_7971,269.64,274.90,0.0409,0.2665,0.8220,1
TSLA_C_351_7972,396.63,351.30,0.0461,0.3344,1.3952,1
SPY_C_100_7973,107.56,100.72,0.0464,0.1861,1.6331,1
TSLA_P_127_7974,121.50,127.97,0.0352,0.1968,0.8257,0
TSLA_P_288_7975,298.10,288.60,0.0351,0.3482,0.2289,0
MSFT_P_161_7976,141.22,161.33,0.0417,0.2853,0.4162,0
AAPL_P_349_7977,409.32,349.75,0.0465,0.1875,0.8408,0
TSLA_C_97_7978,89.05,97.16,0.0435,0.1696,1.1859,1
GOOGL_C_474_7979,446.43,474.37,0.0437,0.3812,0.7102,1
MSFT_P_245_7980,252.68,245.01,0.0321,0.1966,1.4318,0
GOOGL_C_438_7981,426.33,438.18,0.0437,0.1666,1.1685,1
QQQ_P_305_7982,271.31,305.37,0.0484,0.2810,0.4878,0
AMD_P_164_7983,145.79,164.83,0.0464,0.3267,1.0775,0
AMZN_C_315_7984,369.70,315.26,0.0381,0.3639,1.5209,1
NVDA_P_202_7985,210.01,202.13,0.0311,0.3272,1.4756,0
SPY_C_237_7986,225.61,237.91,0.0376,0.3855,1.4222,1
META_P_288_7987,332.52,288.49,0.0438,0.2584,0.9135,0
QQQ_C_471_7988,467.75,471.32,0.0362,0.2873,0.6153,1
AMD_C_328_7989,290.12,328.26,0.0315,0.2900,1.4854,1
AAPL_P_299_7990,288.97,299.56,0.0323,0.1519,1.3161,0
AAPL_P_472_7991,457.89,472.06,0.0391,0.3424,1.6760,0
SPY_C_389_7992,430.72,389.57,0.0427,0.1646,1.2174,1
SPY_P_330_7993,377.32,330.20,0.0309,0.2204,0.7412,0
SPY_C_119_7994,130.26,119.76,0.0462,0.3549,0.9219,1
AMD_P_202_7995,197.12,202.48,0.0351,0.2633,0.6962,0
NVDA_P_62_7996,60.60,62.83,0.0433,0.2419,1.0429,0
AAPL_C_295_7997,317.26,295.68,0.0420,0.2817,0.8941,1
META_C_352_7998,314.53,352.68,0.0334,0.3607,1.3347,1
MSFT_P_265_7999,283.55,265.20,0.0448,0.2702,0.3550,0
AMZN_P_291_8000,315.92,291.34,0.0474,0.2716,0.6894,0
MSFT_P_336_8001,391.44,336.43,0.0339,0.1942,1.1284,0
GOOGL_P_139_8002,158.68,140.00,0.0470,0.3506,1.3863,0
TSLA_P_334_8003,299.77,334.77,0.0485,0.2145,1.6348,0
AMD_P_232_8004,254.73,232.79,0.0422,0.3062,0.7149,0
AMZN_C_148_8005,141.26,148.64,0.0478,0.2387,1.6310,1
NVDA_C_277_8006,288.49,277.62,0.0396,0.2275,0.6558,1
SPY_P_355_8007,402.61,355.23,0.0332,0.3034,0.6363,0
AAPL_P_66_8008,70.67,66.64,0.0326,0.2811,1.7641,0
AAPL_C_355_8009,399.09,355.24,0.0386,0.2185,0.6702,1
GOOGL_P_201_8010,176.61,201.40,0.0430,0.3141,0.2925,0
GOOGL_P_304_8011,313.54,304.37,0.0469,0.2034,1.6804,0
AAPL_P_210_8012,235.40,210.04,0.0416,0.3712,1.9117,0
GOOGL_C_186_8013,202.88,186.42,0.0441,0.3755,0.7955,1
AMZN_C_172_8014,171.19,172.51,0.0323,0.1501,1.9389,1
AMZN_P_178_8015,191.13,178.22,0.0401,0.2259,1.5519,0
AMD_P_153_8016,140.93,153.96,0.0394,0.2713,1.8212,0
MSFT_C_471_8017,444.38,471.09,0.0439,0.3952,0.5456,1
SPY_C_344_8018,311.79,344.88,0.0488,0.2362,0.1113,1
AMZN_P_433_8019,486.35,433.20,0.0475,0.3219,1.9893,0
META_C_119_8020,128.38,119.67,0.0380,0.2806,0.8898,1
SPY_C_390_8021,429.87,390.91,0.0309,0.3335,1.0374,1
AAPL_C_255_8022,234.43,255.74,0.0345,0.2583,1.5845,1
NVDA_P_239_8023,272.96,240.00,0.0361,0.3720,0.5843,0
AMZN_C_61_8024,54.32,61.94,0.0456,0.3701,1.2511,1
SPY_C_168_8025,147.42,168.79,0.0307,0.1738,1.0524,1
GOOGL_P_97_8026,104.19,97.82,0.0497,0.3186,1.4864,0
META_C_182_8027,196.34,182.33,0.0400,0.3952,0.5757,1
META_C_330_8028,370.33,330.43,0.0393,0.3267,1.2645,1
META_C_249_8029,265.51,249.05,0.0303,0.2635,0.7435,1
QQQ_P_485_8030,468.26,485.63,0.0479,0.1608,1.0623,0
TSLA_P_378_8031,444.58,378.97,0.0500,0.2707,1.9750,0
QQQ_C_309_8032,308.47,309.58,0.0388,0.3624,1.7604,1
SPY_C_313_8033,274.58,313.49,0.0346,0.1645,0.7011,1
GOOGL_C_328_8034,294.15,328.96,0.0340,0.2735,1.8821,1
GOOGL_C_217_8035,238.75,217.70,0.0351,0.3887,0.9143,1
QQQ_C_410_8036,433.08,410.21,0.0368,0.2928,1.5646,1
TSLA_C_399_8037,368.14,399.59,0.0462,0.2539,0.3993,1
AAPL_P_347_8038,329.69,347.73,0.0330,0.2694,1.4747,0
META_P_62_8039,67.10,62.10,0.0353,0.2937,1.0843,0
AMD_C_365_8040,356.45,365.82,0.0466,0.2483,0.6231,1
NVDA_C_187_8041,213.60,187.34,0.0451,0.2221,0.4197,1
META_C_300_8042,338.90,300.61,0.0498,0.1804,1.6989,1
AMZN_C_440_8043,384.68,440.73,0.0418,0.3299,1.0679,1
MSFT_C_113_8044,107.21,113.34,0.0412,0.3365,1.1291,1
GOOGL_C_292_8045,323.21,292.60,0.0476,0.2085,1.4202,1
META_P_420_8046,484.47,420.93,0.0461,0.3598,0.4003,0
AAPL_C_280_8047,289.32,280.62,0.0460,0.2470,1.0914,1
TSLA_C_144_8048,132.68,144.82,0.0363,0.3362,1.9930,1
NVDA_C_299_8049,309.39,299.50,0.0351,0.3446,0.8403,1
TSLA_C_135_8050,125.13,135.81,0.0389,0.2340,0.8854,1
NVDA_C_424_8051,485.94,424.49,0.0324,0.3693,0.2912,1
AAPL_P_85_8052,83.13,85.64,0.0364,0.1890,0.5476,0
META_P_297_8053,275.78,297.18,0.0332,0.2061,1.1871,0
MSFT_P_257_8054,241.20,257.69,0.0417,0.2204,0.4951,0
QQQ_P_543_8055,484.31,543.83,0.0415,0.1615,1.2577,0
TSLA_P_51_8056,57.46,51.62,0.0428,0.2488,1.7454,0
NVDA_C_88_8057,92.98,88.62,0.0373,0.3628,0.6622,1
AAPL_P_99_8058,88.44,99.20,0.0398,0.3645,1.1093,0
GOOGL_C_234_8059,268.47,234.35,0.0407,0.2297,0.8754,1
SPY_P_163_8060,171.00,163.30,0.0343,0.2999,0.5615,0
META_C_434_8061,430.46,434.32,0.0421,0.2821,1.3333,1
QQQ_P_339_8062,322.94,339.08,0.0333,0.3368,1.0052,0
GOOGL_P_420_8063,387.67,420.18,0.0419,0.1612,1.8030,0
META_C_471_8064,466.15,471.39,0.0411,0.2633,1.5333,1
META_P_427_8065,409.87,427.83,0.0319,0.2083,0.5083,0
META_P_313_8066,286.65,313.54,0.0377,0.3195,1.1228,0
QQQ_P_465_8067,442.62,465.91,0.0451,0.1887,0.5595,0
NVDA_C_430_8068,499.32,430.73,0.0355,0.2254,0.9853,1
SPY_P_243_8069,240.00,243.34,0.0425,0.2079,1.8049,0
MSFT_P_271_8070,276.07,271.74,0.0459,0.3559,1.5774,0
AAPL_C_188_8071,190.62,188.70,0.0435,0.2740,0.5519,1
QQQ_C_163_8072,180.54,163.12,0.0372,0.2108,0.7784,1
NVDA_C_280_8073,293.98,280.72,0.0334,0.3168,0.6509,1
QQQ_P_290_8074,256.54,290.07,0.0336,0.2858,1.4564,0
GOOGL_P_299_8075,266.10,299.65,0.0385,0.1909,1.9070,0
AAPL_C_64_8076,60.69,64.64,0.0431,0.3896,0.5838,1
TSLA_P_384_8077,411.63,384.68,0.0401,0.1997,1.9562,0
TSLA_P_397_8078,436.52,397.85,0.0307,0.2841,1.3649,0
TSLA_C_297_8079,284.14,297.23,0.0307,0.3782,1.9914,1
NVDA_P_274_8080,296.92,274.97,0.0372,0.1922,1.7295,0
META_P_252_8081,267.56,252.17,0.0322,0.3293,1.1848,0
GOOGL_P_306_8082,349.02,306.97,0.0325,0.3990,0.2359,0
META_P_105_8083,114.13,105.90,0.0376,0.2605,0.8124,0
AMD_C_285_8084,301.40,285.21,0.0382,0.1629,1.4117,1
META_P_151_8085,132.97,151.29,0.0322,0.2701,1.5309,0
AMZN_P_110_8086,97.69,110.73,0.0473,0.1917,1.4334,0
MSFT_P_437_8087,497.98,437.39,0.0333,0.2232,1.5917,0
QQQ_C_325_8088,305.91,325.46,0.0378,0.3928,1.8672,1
MSFT_P_154_8089,177.78,154.85,0.0437,0.3846,1.8289,0
AAPL_C_296_8090,306.98,296.74,0.0467,0.2386,1.6115,1
MSFT_P_266_8091,280.72,266.41,0.0371,0.2402,1.8105,0
QQQ_C_277_8092,280.52,277.47,0.0398,0.3089,0.3012,1
NVDA_C_105_8093,96.02,105.74,0.0399,0.1508,0.4014,1
META_C_76_8094,88.11,76.45,0.0346,0.2370,1.0965,1
GOOGL_C_204_8095,183.51,204.76,0.0499,0.1547,0.5113,1
MSFT_C_334_8096,346.18,334.69,0.0474,0.1983,0.8492,1
QQQ_C_312_8097,299.94,312.31,0.0394,0.3596,1.0264,1
AAPL_P_156_8098,157.93,156.93,0.0423,0.3370,1.3856,0
NVDA_P_77_8099,69.14,77.46,0.0497,0.2792,1.0194,0
QQQ_P_480_8100,458.37,480.17,0.0424,0.2758,1.7827,0
GOOGL_P_215_8101,232.83,215.92,0.0458,0.3566,0.3960,0
AMZN_C_450_8102,423.17,450.22,0.0365,0.2469,1.6430,1
GOOGL_P_61_8103,60.72,61.86,0.0456,0.2694,0.5572,0
QQQ_P_273_8104,277.53,273.45,0.0383,0.3471,1.3967,0
QQQ_C_340_8105,325.58,340.70,0.0317,0.2163,0.9177,1
AMZN_P_514_8106,450.66,514.52,0.0393,0.1852,0.9036,0
MSFT_P_401_8107,423.95,401.61,0.0458,0.3838,1.9365,0
META_C_92_8108,107.85,92.28,0.0435,0.3919,0.2292,1
TSLA_P_420_8109,398.88,420.70,0.0400,0.1689,1.8763,0
MSFT_C_108_8110,97.82,108.97,0.0333,0.2705,0.0843,1
TSLA_P_196_8111,184.87,196.95,0.0467,0.2857,1.6230,0
GOOGL_C_222_8112,195.11,222.37,0.0303,0.3563,1.2380,1
SPY_C_79_8113,70.48,79.27,0.0313,0.3843,0.3104,1
QQQ_C_440_8114,410.68,440.18,0.0342,0.3460,0.7239,1
AMD_P_288_8115,310.00,288.81,0.0410,0.3954,0.2999,0
MSFT_C_179_8116,184.65,179.00,0.0496,0.3383,1.0990,1
MSFT_P_435_8117,453.46,435.64,0.0371,0.3547,0.5958,0
AMD_P_275_8118,257.65,275.85,0.0462,0.2842,0.3005,0
TSLA_C_439_8119,462.45,439.21,0.0418,0.3681,0.9644,1
MSFT_C_452_8120,425.36,452.48,0.0338,0.2531,0.6135,1
SPY_C_142_8121,154.39,142.91,0.0363,0.1825,0.2102,1
AMZN_P_489_8122,485.19,489.41,0.0498,0.1594,1.2200,0
SPY_C_354_8123,315.26,354.60,0.0469,0.3589,0.1022,1
AAPL_C_74_8124,67.85,74.36,0.0392,0.3691,0.1713,1
GOOGL_P_425_8125,480.17,425.67,0.0307,0.1725,1.7302,0
SPY_P_416_8126,424.87,416.68,0.0466,0.2701,0.1959,0
SPY_P_312_8127,358.40,312.80,0.0430,0.2049,0.6535,0
TSLA_P_317_8128,299.13,317.95,0.0384,0.1940,0.6575,0
AMZN_C_355_8129,366.46,355.30,0.0425,0.2352,0.0823,1
GOOGL_C_446_8130,479.33,446.92,0.0300,0.1902,0.7838,1
SPY_C_293_8131,338.24,293.91,0.0425,0.2297,0.4224,1
AAPL_P_91_8132,93.93,91.67,0.0481,0.2387,1.2656,0
AMZN_C_127_8133,126.64,127.82,0.0468,0.2708,0.1626,1
NVDA_C_274_8134,287.61,274.69,0.0475,0.2399,0.6154,1
TSLA_P_112_8135,122.03,112.37,0.0327,0.2812,0.2466,0
META_P_433_8136,475.70,433.73,0.0369,0.2466,0.8650,0
SPY_P_170_8137,197.67,170.42,0.0402,0.2064,1.8804,0
NVDA_C_472_8138,468.96,472.50,0.0424,0.2041,0.1617,1
GOOGL_C_397_8139,386.81,397.59,0.0300,0.1647,1.9556,1
META_P_278_8140,258.20,278.15,0.0303,0.2597,1.0713,0
SPY_P_269_8141,241.04,269.56,0.0349,0.2564,1.1463,0
QQQ_P_229_8142,236.22,229.80,0.0400,0.2586,0.7692,0
AMD_C_363_8143,322.40,363.05,0.0451,0.3040,0.5822,1
QQQ_C_222_8144,216.17,222.41,0.0378,0.2770,0.8535,1
NVDA_C_112_8145,104.70,112.93,0.0367,0.2308,0.1727,1
AMD_C_189_8146,216.06,189.76,0.0317,0.2095,1.8366,1
AAPL_P_141_8147,137.77,141.56,0.0436,0.3418,1.7746,0
GOOGL_C_442_8148,482.21,442.74,0.0417,0.2394,1.4590,1
QQQ_P_174_8149,171.25,174.11,0.0410,0.2013,1.0902,0
AAPL_P_395_8150,401.22,395.31,0.0382,0.3295,1.0689,0
NVDA_P_111_8151,130.84,111.49,0.0376,0.1546,1.7214,0
AMD_C_132_8152,133.95,132.28,0.0411,0.3001,0.7595,1
SPY_C_74_8153,75.87,74.43,0.0342,0.1919,0.5005,1
AMD_C_446_8154,422.13,446.20,0.0453,0.2908,0.2490,1
AMD_C_150_8155,143.57,150.29,0.0397,0.1710,0.6326,1
NVDA_P_313_8156,325.94,313.35,0.0313,0.3161,1.5773,0
META_P_323_8157,298.44,323.08,0.0362,0.3822,1.8320,0
GOOGL_C_347_8158,373.85,347.77,0.0380,0.2186,1.8227,1
AMD_C_448_8159,439.85,448.21,0.0425,0.2146,0.8656,1
GOOGL_P_513_8160,447.66,513.44,0.0356,0.2104,0.2466,0
GOOGL_P_359_8161,370.11,359.47,0.0449,0.2938,1.1397,0
QQQ_P_246_8162,216.32,246.60,0.0479,0.3474,1.7416,0
AMD_C_200_8163,228.71,200.51,0.0340,0.2672,0.2691,1
SPY_C_222_8164,214.82,222.61,0.0407,0.2545,1.6754,1
AMZN_P_448_8165,417.36,448.89,0.0386,0.2818,1.4006,0
MSFT_P_261_8166,237.67,261.10,0.0333,0.3372,0.1787,0
AMZN_C_224_8167,224.74,224.17,0.0345,0.2343,1.1128,1
NVDA_C_294_8168,257.94,294.58,0.0361,0.1846,1.6167,1
AMZN_P_139_8169,162.45,139.54,0.0472,0.3305,1.9606,0
AAPL_P_518_8170,487.01,518.91,0.0343,0.3451,0.7818,0
MSFT_P_108_8171,122.46,108.57,0.0475,0.3102,1.2287,0
QQQ_P_343_8172,325.61,343.73,0.0375,0.2675,0.3871,0
SPY_P_327_8173,289.34,327.74,0.0483,0.2014,0.1831,0
SPY_C_234_8174,205.54,234.18,0.0425,0.1899,1.4503,1
NVDA_P_59_8175,52.20,59.12,0.0389,0.3313,0.8961,0
META_P_160_8176,158.85,160.85,0.0495,0.1637,0.3536,0
AAPL_P_486_8177,499.89,486.41,0.0327,0.2969,1.9093,0
MSFT_P_118_8178,130.22,118.60,0.0301,0.3875,0.5512,0
AMD_C_79_8179,84.51,79.10,0.0329,0.2039,0.3147,1
NVDA_C_246_8180,219.00,246.38,0.0343,0.3519,0.5442,1
SPY_C_109_8181,107.83,109.95,0.0414,0.2183,0.1767,1
TSLA_P_273_8182,259.13,273.51,0.0493,0.1534,0.9348,0
GOOGL_C_160_8183,152.68,160.35,0.0500,0.3551,0.5127,1
GOOGL_C_212_8184,221.82,212.66,0.0369,0.3807,1.1027,1
AMZN_P_92_8185,87.92,92.26,0.0423,0.3645,0.6151,0
META_C_69_8186,72.19,69.86,0.0436,0.1875,1.4838,1
QQQ_C_400_8187,365.63,400.25,0.0316,0.2022,0.9229,1
SPY_C_320_8188,354.31,320.40,0.0393,0.3870,1.2603,1
META_P_292_8189,280.14,292.45,0.0357,0.2181,1.9807,0
META_P_237_8190,260.88,237.17,0.0404,0.3815,1.5976,0
SPY_P_480_8191,497.41,480.88,0.0388,0.2084,0.5949,0
AAPL_C_86_8192,87.84,86.76,0.0395,0.1679,0.9741,1
GOOGL_C_98_8193,101.11,98.28,0.0370,0.3330,0.9688,1
AAPL_P_450_8194,463.81,450.91,0.0494,0.1570,0.6813,0
AMD_C_518_8195,477.16,518.14,0.0411,0.3118,1.2574,1
SPY_C_207_8196,194.57,207.62,0.0364,0.3062,1.6971,1
TSLA_C_369_8197,430.17,369.48,0.0358,0.3956,0.5459,1
GOOGL_P_214_8198,209.08,214.83,0.0338,0.3002,0.7839,0
AAPL_P_341_8199,349.82,341.78,0.0301,0.2774,0.4916,0
NVDA_C_442_8200,420.00,442.93,0.0427,0.2240,0.5282,1
SPY_C_315_8201,337.20,315.34,0.0301,0.3276,0.5989,1
AMZN_C_88_8202,104.11,88.66,0.0417,0.2489,1.3033,1
AMD_C_264_8203,274.38,264.04,0.0358,0.3780,1.0744,1
SPY_C_378_8204,398.45,378.61,0.0317,0.3654,1.2876,1
META_P_157_8205,148.92,157.04,0.0433,0.3281,0.5457,0
META_C_261_8206,298.06,261.15,0.0380,0.3815,0.6679,1
AMD_P_260_8207,284.84,260.86,0.0361,0.1779,0.7384,0
AMD_C_308_8208,328.44,308.94,0.0433,0.3699,1.8537,1
AMZN_P_140_8209,129.03,140.56,0.0398,0.2313,0.7285,0
QQQ_C_381_8210,351.20,381.78,0.0454,0.3025,0.1408,1
TSLA_C_294_8211,332.36,294.45,0.0463,0.2040,1.9491,1
AAPL_P_174_8212,196.20,174.10,0.0319,0.1988,1.9318,0
AMZN_P_340_8213,332.92,340.47,0.0306,0.2759,0.9425,0
AMZN_C_330_8214,359.01,330.60,0.0451,0.3755,0.7826,1
GOOGL_C_408_8215,411.20,408.52,0.0342,0.3540,0.3932,1
GOOGL_C_319_8216,324.09,319.98,0.0482,0.1783,1.4763,1
AMD_C_276_8217,279.18,276.25,0.0404,0.2458,0.3149,1
SPY_C_339_8218,297.48,339.91,0.0335,0.1946,0.9166,1
MSFT_P_132_8219,144.90,132.22,0.0448,0.3471,0.8681,0
GOOGL_C_446_8220,460.88,446.19,0.0413,0.2668,1.9935,1
AAPL_P_249_8221,221.19,249.90,0.0471,0.3433,0.1563,0
AMD_C_355_8222,376.09,355.08,0.0341,0.2868,0.1798,1
AAPL_C_137_8223,157.41,137.09,0.0344,0.2982,1.5615,1
QQQ_C_271_8224,278.11,271.31,0.0374,0.3501,0.8879,1
META_P_419_8225,371.83,419.10,0.0302,0.1845,1.8824,0
NVDA_C_170_8226,176.06,170.18,0.0495,0.2028,0.5435,1
QQQ_P_474_8227,473.47,474.30,0.0304,0.3468,1.8109,0
AAPL_P_163_8228,191.08,163.75,0.0306,0.2521,0.4227,0
QQQ_P_294_8229,333.78,294.07,0.0420,0.3694,0.9666,0
AAPL_P_502_8230,445.15,502.08,0.0478,0.3297,1.7844,0
AMZN_P_155_8231,141.05,155.71,0.0331,0.1660,1.2554,0
QQQ_P_111_8232,117.45,111.43,0.0307,0.2702,1.7819,0
TSLA_P_274_8233,261.51,274.41,0.0396,0.3239,1.8410,0
AAPL_P_413_8234,409.19,413.42,0.0364,0.1656,0.5936,0
META_C_92_8235,82.28,92.55,0.0351,0.1523,0.8515,1
GOOGL_P_260_8236,287.57,260.88,0.0335,0.3000,0.3606,0
AMD_P_310_8237,342.45,310.22,0.0491,0.2892,0.8699,0
AMD_P_191_8238,224.07,191.69,0.0477,0.2392,0.7013,0
NVDA_P_221_8239,203.56,221.60,0.0380,0.2957,1.6631,0
SPY_C_327_8240,368.52,327.58,0.0498,0.3101,1.4659,1
AAPL_P_338_8241,364.20,338.58,0.0473,0.2972,0.3069,0
META_C_341_8242,353.50,341.58,0.0462,0.1731,1.4136,1
AMD_P_306_8243,339.16,306.39,0.0363,0.3530,0.4894,0
META_C_364_8244,323.11,364.37,0.0439,0.3756,1.8487,1
SPY_C_215_8245,202.12,215.42,0.0427,0.3279,1.5764,1
NVDA_P_410_8246,375.33,410.49,0.0368,0.1879,1.4756,0
META_P_202_8247,179.57,202.23,0.0355,0.3047,1.7534,0
AMD_P_147_8248,147.14,147.95,0.0467,0.2506,1.2624,0
GOOGL_C_406_8249,427.69,406.11,0.0306,0.1617,0.7943,1
MSFT_C_262_8250,232.23,262.59,0.0338,0.3306,1.1653,1
AAPL_P_109_8251,113.29,109.02,0.0441,0.3879,1.2430,0
AAPL_P_118_8252,132.07,118.59,0.0398,0.3560,0.4988,0
AMD_P_54_8253,59.06,54.74,0.0396,0.3637,1.4827,0
META_P_144_8254,170.27,144.95,0.0301,0.3876,0.6160,0
AMD_P_426_8255,374.31,426.12,0.0440,0.3070,0.8554,0
TSLA_P_146_8256,145.26,146.42,0.0490,0.1844,1.4653,0
TSLA_P_420_8257,426.92,420.44,0.0355,0.2885,0.4168,0
GOOGL_C_236_8258,257.42,236.20,0.0356,0.1644,0.5956,1
META_P_433_8259,439.20,433.04,0.0322,0.2929,0.4728,0
NVDA_P_157_8260,148.48,157.91,0.0442,0.3246,1.4549,0
QQQ_C_176_8261,156.29,176.58,0.0304,0.1822,1.7139,1
GOOGL_C_229_8262,224.36,229.37,0.0329,0.1785,1.1649,1
SPY_P_477_8263,441.43,477.93,0.0447,0.1941,1.5919,0
MSFT_C_174_8264,171.51,174.87,0.0347,0.2904,0.4420,1
SPY_C_222_8265,215.23,222.45,0.0455,0.2806,0.8846,1
AMZN_P_203_8266,206.58,203.75,0.0312,0.1759,1.4699,0
AMZN_C_399_8267,436.77,399.27,0.0378,0.1512,0.7643,1
SPY_P_238_8268,259.36,238.57,0.0336,0.2351,1.9558,0
AMD_C_339_8269,336.27,339.43,0.0386,0.2271,0.2259,1
SPY_C_96_8270,106.80,96.95,0.0439,0.3512,0.1650,1
SPY_P_256_8271,255.03,256.17,0.0442,0.3314,1.4659,0
AAPL_C_543_8272,491.80,543.74,0.0432,0.3424,1.1127,1
TSLA_C_437_8273,395.51,437.98,0.0437,0.3243,1.2396,1
MSFT_C_266_8274,293.13,266.56,0.0317,0.1541,1.7006,1
MSFT_P_417_8275,415.95,417.67,0.0307,0.2417,1.7762,0
SPY_C_196_8276,215.58,196.59,0.0431,0.2364,0.6424,1
AAPL_P_336_8277,373.65,336.58,0.0486,0.3943,0.4355,0
QQQ_C_396_8278,435.76,396.52,0.0469,0.3628,1.4923,1
AMD_P_281_8279,249.41,281.19,0.0327,0.1765,1.0384,0
TSLA_C_427_8280,440.98,427.03,0.0354,0.1516,0.4755,1
GOOGL_P_255_8281,260.55,255.08,0.0388,0.3849,1.5051,0
AAPL_C_417_8282,375.19,417.82,0.0453,0.3250,1.0643,1
NVDA_P_410_8283,360.79,410.77,0.0333,0.2653,1.0603,0
AAPL_C_429_8284,479.44,429.70,0.0310,0.2856,1.7909,1
NVDA_C_261_8285,293.18,261.98,0.0439,0.2497,0.1426,1
SPY_P_78_8286,79.80,78.84,0.0458,0.2440,0.1503,0
QQQ_P_483_8287,492.94,483.27,0.0487,0.1829,1.4441,0
META_C_436_8288,432.21,436.25,0.0375,0.2826,1.2318,1
META_P_424_8289,438.90,424.91,0.0378,0.2660,0.7073,0
META_C_390_8290,447.00,390.21,0.0339,0.3366,1.2954,1
SPY_P_235_8291,258.01,235.74,0.0387,0.2796,0.2331,0
AAPL_P_504_8292,472.88,504.10,0.0437,0.2564,0.7355,0
AMZN_P_270_8293,292.08,270.16,0.0478,0.2341,1.5989,0
AMD_C_52_8294,53.62,52.99,0.0426,0.3792,1.2385,1
META_C_133_8295,124.54,133.58,0.0349,0.2065,0.3430,1
TSLA_C_89_8296,80.89,89.33,0.0374,0.2555,0.9826,1
NVDA_P_406_8297,461.94,406.82,0.0368,0.2922,0.6242,0
AMZN_P_260_8298,267.09,260.20,0.0445,0.3799,1.3954,0
